id,project_is_approved
p228845,0.84964734
p116701,0.95508695
p134211,0.9757515
p197211,0.35008383
p186406,0.9036052
p252039,0.97487086
p081095,0.98123944
p082794,0.7434574
p235103,0.79249567
p014030,0.7030434
p100197,0.8407498
p168752,0.9737921
p081976,0.80995315
p040124,0.84403795
p208998,0.87767595
p203838,0.86045307
p080866,0.8098411
p137474,0.94471925
p141672,0.86928976
p077787,0.8215712
p207649,0.7962687
p128146,0.9573809
p243435,0.5998308
p031400,0.86052656
p158531,0.93444335
p150371,0.88352287
p094192,0.97715443
p126729,0.92164904
p240254,0.9869006
p049917,0.8909721
p072375,0.8688673
p190745,0.87395114
p106004,0.8546311
p124634,0.95776534
p041366,0.3460604
p024012,0.63702047
p039069,0.91541815
p256736,0.68466467
p065084,0.8303238
p244683,0.86418283
p092943,0.6481092
p208114,0.58120096
p241161,0.81998813
p140712,0.94022167
p194708,0.9371753
p243422,0.9821816
p255351,0.9721624
p013364,0.85798854
p089508,0.95376885
p108279,0.96500987
p222086,0.60043526
p014883,0.85824144
p137905,0.9213297
p120870,0.7250213
p176793,0.79797053
p079109,0.9251006
p049253,0.94076586
p025314,0.8865092
p096508,0.9840252
p088232,0.8206682
p015708,0.7672546
p005852,0.746449
p103806,0.95211333
p201779,0.7372568
p063795,0.7091268
p084975,0.75986993
p017305,0.93031275
p235874,0.82482976
p173669,0.7776993
p145592,0.63904595
p170188,0.9691631
p100923,0.9913838
p185921,0.84277683
p026016,0.8586063
p149024,0.7503305
p139075,0.8880257
p093080,0.73347026
p253035,0.6963216
p108043,0.80189395
p237706,0.9899407
p004063,0.9755264
p044876,0.7038961
p044707,0.97507477
p110672,0.8723945
p106574,0.8953226
p127433,0.9623453
p188180,0.8966658
p213951,0.9482863
p074593,0.9080572
p255408,0.7621217
p222684,0.9504391
p036969,0.46442065
p207737,0.95711374
p102674,0.8603551
p252180,0.8782645
p190743,0.53939587
p239208,0.8626535
p069978,0.57232016
p181494,0.9552501
p134173,0.91884184
p216421,0.6640622
p211276,0.933853
p250652,0.82640165
p213569,0.92962617
p166591,0.46001732
p116996,0.42546666
p225179,0.5677996
p155326,0.8623839
p134930,0.8975607
p223770,0.989954
p229324,0.97510016
p201919,0.4144537
p107574,0.95092684
p107934,0.94095814
p010491,0.91462255
p104247,0.8426495
p203918,0.96352303
p095842,0.91298306
p080180,0.9574593
p139848,0.70898354
p029387,0.8613892
p129767,0.9636478
p158505,0.94009364
p240285,0.93794334
p113742,0.49638706
p086032,0.9225081
p129926,0.9523522
p100773,0.838851
p121597,0.9738826
p248183,0.8634929
p212724,0.9668909
p179855,0.98480725
p185661,0.88979137
p252972,0.8801892
p230476,0.97655076
p248740,0.95897305
p252900,0.96314603
p239028,0.42421165
p186846,0.75556874
p172685,0.9723622
p001444,0.84409976
p215757,0.83711916
p259798,0.92831254
p254185,0.87017715
p258344,0.8864669
p069738,0.88397974
p132849,0.87323236
p038654,0.65248793
p156759,0.9698388
p156422,0.9557609
p054427,0.56568205
p100106,0.85631174
p192888,0.33743814
p203175,0.96659607
p173090,0.98077035
p191273,0.5638696
p186904,0.6463568
p155168,0.9510368
p227341,0.9542938
p159932,0.97284216
p019042,0.6935199
p129588,0.72990024
p036831,0.8925948
p184142,0.8144827
p160987,0.7381523
p226821,0.8992527
p144756,0.93752205
p099841,0.9621362
p198669,0.91399753
p027454,0.9345912
p203518,0.8875594
p062555,0.8547799
p126988,0.9472137
p142433,0.9741054
p223788,0.7693183
p217950,0.637949
p029177,0.9351854
p223117,0.89233375
p150099,0.7389628
p032605,0.9057338
p174025,0.74180484
p120086,0.952893
p257018,0.9010791
p163713,0.974877
p126504,0.9199713
p111653,0.97593963
p159882,0.9577529
p230177,0.9375913
p149808,0.9056109
p028142,0.91474664
p077377,0.9745136
p001805,0.82953155
p213566,0.98434246
p146669,0.8943158
p163537,0.85713196
p129488,0.93042153
p255981,0.9388309
p254281,0.9651088
p181277,0.860036
p244863,0.91027814
p118561,0.92737865
p006826,0.75022143
p015999,0.87237257
p214909,0.5980141
p120270,0.9540213
p000741,0.8584104
p034504,0.8494231
p046051,0.49206448
p074710,0.6666133
p051796,0.95387405
p194887,0.5535978
p070068,0.97963494
p151364,0.8368162
p223906,0.735015
p044233,0.8640695
p234161,0.9243879
p055354,0.7076973
p058782,0.45134822
p186605,0.9262674
p044002,0.77169025
p083725,0.9325482
p181477,0.945449
p226375,0.8473119
p003470,0.9862395
p228166,0.96645755
p184713,0.9578874
p203992,0.9106242
p230541,0.9164332
p117270,0.9411598
p106932,0.94567454
p203325,0.9114461
p113533,0.9054384
p215193,0.890843
p037037,0.88632613
p043179,0.8665109
p161362,0.9567896
p151740,0.9536004
p216601,0.70204806
p071046,0.9617998
p138999,0.63539225
p152466,0.78712684
p167468,0.61380833
p015635,0.936812
p194793,0.97536486
p218234,0.9409614
p029242,0.8574609
p136735,0.9664227
p151827,0.6486278
p099299,0.64854103
p224183,0.7265452
p139147,0.96154016
p132690,0.7667525
p006909,0.7762432
p077456,0.80557066
p168662,0.7825222
p191678,0.6402189
p169268,0.4583809
p253219,0.8488949
p012594,0.32956615
p009812,0.7380782
p233258,0.6121196
p097384,0.94801754
p063346,0.9416961
p008596,0.89896274
p151731,0.8603248
p205658,0.7141294
p040253,0.7945585
p008339,0.56410295
p203576,0.92087615
p042944,0.98624855
p054886,0.9932394
p147672,0.9753964
p101408,0.9273862
p106978,0.8176911
p094394,0.93321353
p089606,0.6955765
p004333,0.9465724
p218189,0.75499266
p117384,0.9396762
p075119,0.8791201
p026859,0.97011113
p042955,0.87440294
p248720,0.4283298
p114119,0.9281042
p131937,0.98013306
p128462,0.9337533
p172502,0.9368858
p144011,0.7982453
p216459,0.8062654
p244100,0.9629214
p005720,0.7641119
p151998,0.9359786
p074324,0.9622746
p025375,0.93595904
p009469,0.6434385
p155922,0.8925504
p127834,0.9374837
p210793,0.9587042
p162821,0.9715768
p144004,0.9591338
p252290,0.69637287
p219187,0.96656567
p120455,0.82332844
p002941,0.5345967
p005971,0.96725
p066962,0.8789926
p077815,0.9056172
p180840,0.8804943
p239872,0.9694462
p084236,0.8972403
p070339,0.9622135
p095531,0.6920642
p205810,0.8553059
p169474,0.8099286
p011687,0.67801356
p102695,0.4526087
p141968,0.8231508
p203084,0.8544502
p174529,0.27592066
p190228,0.9789594
p222252,0.9449263
p179204,0.952722
p137531,0.72019637
p009660,0.88314766
p221776,0.89634705
p245377,0.93526864
p083547,0.8909824
p169910,0.9711213
p164180,0.9665073
p065871,0.8139509
p223458,0.8808383
p195294,0.979619
p196884,0.7292795
p252365,0.9593129
p186861,0.85602564
p239991,0.83149993
p013702,0.9701937
p232579,0.85781157
p073279,0.95807976
p114636,0.93934226
p185326,0.9622583
p008120,0.39127153
p236003,0.9744747
p014771,0.9746981
p174081,0.5171701
p075416,0.7511318
p105453,0.93965656
p238878,0.60648715
p187796,0.97968173
p123935,0.88954806
p156180,0.43148986
p080479,0.98122174
p258116,0.735971
p134505,0.9661371
p005959,0.9248938
p185107,0.9295347
p172754,0.8939805
p027982,0.9682152
p000895,0.9220287
p079832,0.94776464
p217180,0.9130256
p011008,0.80854017
p074486,0.44051188
p113171,0.8873732
p111410,0.7579282
p206448,0.9163605
p120051,0.85215473
p051380,0.92131793
p256123,0.5654829
p113851,0.5128884
p172087,0.79533076
p257603,0.7996747
p016106,0.9711256
p039211,0.84580845
p181408,0.68538946
p159675,0.9516314
p059396,0.99116933
p003140,0.8822145
p187361,0.9324533
p082921,0.53959125
p171231,0.9371022
p073292,0.5529973
p259108,0.3709908
p153905,0.93109787
p059898,0.87282395
p228590,0.9812614
p226466,0.6246681
p139446,0.86733276
p250464,0.96284103
p170266,0.91865396
p230484,0.97341263
p193930,0.5835152
p096643,0.7662001
p070142,0.9760271
p245180,0.8132439
p072501,0.5921835
p222231,0.93878496
p138677,0.6898315
p031959,0.8651753
p192178,0.9056476
p089215,0.84311044
p100629,0.9556865
p250220,0.9593534
p142359,0.8937274
p259163,0.8778307
p230784,0.97493285
p110865,0.9106568
p208961,0.9512988
p253970,0.9440517
p034145,0.7693043
p056084,0.58159137
p112647,0.9538956
p140319,0.9770427
p208211,0.77487355
p012717,0.9678647
p050955,0.95160884
p209491,0.88009286
p168931,0.9678674
p047449,0.93041164
p080834,0.60867995
p035962,0.6873731
p029569,0.86784166
p073127,0.8812856
p095489,0.5809705
p095702,0.95134336
p037739,0.9729968
p063994,0.825206
p124168,0.86461097
p225368,0.9194534
p252224,0.621296
p139627,0.77509105
p076795,0.77986103
p198660,0.5856724
p214383,0.857159
p045849,0.5866306
p081745,0.9431839
p029875,0.9516663
p155132,0.6822551
p016847,0.9570009
p174870,0.58460385
p212879,0.8730206
p224958,0.8760382
p213888,0.7358049
p189424,0.50944155
p198804,0.81164706
p225944,0.6075959
p189163,0.59052134
p258653,0.99054515
p022797,0.6585963
p088060,0.95190126
p163384,0.55356073
p194642,0.6829022
p069078,0.7755106
p159719,0.957422
p040722,0.66732097
p236694,0.5991664
p147662,0.455537
p146674,0.63776404
p226949,0.91448843
p058902,0.75024086
p212579,0.9754887
p110787,0.81198096
p002924,0.9473782
p067180,0.6967351
p124441,0.66003615
p063916,0.8989025
p099084,0.9103151
p152553,0.6412842
p080287,0.91704154
p226645,0.97701126
p179931,0.9508985
p097054,0.56090045
p251354,0.9537773
p228104,0.8365379
p183909,0.91831326
p234333,0.9635353
p005426,0.934167
p027826,0.88087744
p105526,0.81567
p251831,0.90680224
p082049,0.64228046
p029312,0.8608509
p198472,0.95524716
p102860,0.9633106
p116053,0.8382511
p249258,0.8735731
p254851,0.8798278
p054258,0.78533137
p159488,0.9464249
p000649,0.957339
p142308,0.95078695
p101891,0.98215175
p201622,0.7708999
p227168,0.9922964
p011942,0.82152826
p132144,0.79078054
p226921,0.8472739
p259598,0.9347448
p210326,0.71925557
p249683,0.93825346
p013331,0.6852688
p202988,0.65518475
p032245,0.8461933
p244947,0.9534364
p149192,0.84897894
p091921,0.87082326
p067023,0.5713522
p080039,0.98075944
p149339,0.97413087
p098837,0.7169228
p155231,0.96044594
p015692,0.97039974
p088651,0.9350094
p229458,0.81175184
p173236,0.81882346
p250021,0.96859187
p230477,0.96249
p164504,0.9157965
p006812,0.4676394
p131488,0.96606666
p222854,0.9683441
p087327,0.78876895
p195048,0.7104478
p119987,0.83996004
p162964,0.9204618
p206828,0.8409396
p191955,0.8894569
p059217,0.72238904
p053887,0.8584943
p218909,0.9859271
p078110,0.97760713
p044390,0.93219566
p232473,0.9856263
p052059,0.76989025
p124759,0.96415174
p024696,0.88474685
p175801,0.9276969
p200085,0.9204941
p112978,0.9158565
p139880,0.8794602
p094548,0.9705255
p159953,0.8428984
p203567,0.9330866
p164549,0.73671114
p185451,0.94154453
p073476,0.9807257
p125194,0.8776192
p108101,0.3512273
p123721,0.8663018
p245968,0.722826
p159378,0.77475446
p051172,0.78040385
p005828,0.80501986
p167033,0.80448705
p031442,0.98315316
p227573,0.98642415
p004015,0.8928619
p077549,0.95967156
p075830,0.9129916
p225551,0.7147049
p179976,0.9642995
p121106,0.92535603
p029339,0.68522215
p106225,0.8575812
p117285,0.79055923
p239949,0.9856843
p221136,0.9797602
p216567,0.95607394
p024662,0.95603037
p120912,0.36618346
p190194,0.9583246
p036885,0.87910324
p131312,0.7800027
p222792,0.7123424
p140481,0.98037994
p007567,0.71648884
p139525,0.8526999
p051752,0.7323192
p130647,0.79502714
p215943,0.7182777
p065362,0.94320035
p153001,0.88955104
p240589,0.79866713
p208385,0.66353756
p180549,0.74597925
p049838,0.9895063
p057407,0.7856083
p181638,0.8390249
p098771,0.65818757
p226622,0.6857242
p187735,0.9376829
p165527,0.7701869
p089900,0.7070271
p086800,0.7600169
p115485,0.88848996
p174896,0.95207435
p157421,0.64716196
p045295,0.5201129
p119121,0.88768405
p248524,0.61263037
p118780,0.8799652
p116675,0.88094646
p089538,0.9294979
p168279,0.9354104
p036568,0.87245256
p157159,0.8611864
p160250,0.942557
p063980,0.67892414
p150336,0.69171387
p133284,0.68760395
p149205,0.9648807
p197868,0.59303695
p065773,0.73358965
p226271,0.9246566
p129045,0.9533049
p185795,0.6251699
p107688,0.8740289
p202266,0.72333956
p083945,0.8379931
p017633,0.65163684
p231170,0.7746588
p153057,0.5190139
p154508,0.9318317
p104527,0.9095432
p097739,0.77806413
p090990,0.931362
p070038,0.99459934
p031293,0.9537923
p084829,0.91301465
p008382,0.81948704
p161899,0.9240006
p128682,0.43287703
p048600,0.9630153
p157172,0.96715945
p240022,0.97463256
p193453,0.9789914
p073451,0.97973895
p112569,0.90239173
p156187,0.8968291
p230673,0.9521508
p228235,0.8938845
p217263,0.32289836
p003153,0.890486
p135229,0.9591735
p083254,0.72349215
p077081,0.8205534
p240507,0.97101015
p259532,0.9466848
p211999,0.93394923
p157848,0.34991437
p167292,0.9717552
p069061,0.9035628
p135127,0.97808343
p189017,0.83468306
p151900,0.6051426
p103148,0.9352059
p003385,0.94088805
p110037,0.975398
p056015,0.52293366
p050285,0.6350028
p244809,0.97122586
p131513,0.9432515
p008817,0.9232738
p248246,0.992826
p081167,0.91938764
p257891,0.9598076
p143794,0.9743198
p128470,0.86485624
p176464,0.9512056
p141525,0.8840262
p027798,0.8864435
p055611,0.89002436
p008855,0.7871368
p156977,0.9682547
p052955,0.9729916
p203730,0.6507486
p102340,0.94123036
p226603,0.7488399
p082878,0.9543813
p160128,0.7402999
p139726,0.98671836
p044270,0.90230745
p228981,0.9607104
p172859,0.8803587
p036814,0.98614734
p182897,0.7994563
p080388,0.98673266
p050459,0.93147194
p107836,0.94644064
p234428,0.69164324
p255364,0.88250333
p204500,0.97159684
p030969,0.96165556
p160890,0.83612067
p088728,0.30523258
p215227,0.95647794
p035855,0.7266811
p062878,0.9414148
p252328,0.9940696
p127733,0.74048173
p193100,0.9736173
p156750,0.85036296
p213096,0.9709047
p105386,0.81564856
p160864,0.8433053
p011072,0.8478991
p077231,0.964933
p175773,0.9521649
p156879,0.9694923
p210560,0.9693719
p071807,0.97241795
p145711,0.8569795
p226641,0.9289781
p065949,0.84363204
p183985,0.83857065
p254527,0.9387863
p119285,0.98325527
p053527,0.97901607
p007845,0.950178
p147322,0.9049269
p136658,0.93759656
p181914,0.96547383
p123605,0.96383715
p159711,0.4466717
p086198,0.97616345
p139121,0.9828215
p007531,0.80010265
p204061,0.525283
p185786,0.84954965
p002873,0.85399985
p087456,0.80276805
p058558,0.9576774
p059231,0.62230974
p065024,0.77543616
p162730,0.84994173
p132919,0.7975169
p044091,0.83560413
p200758,0.89392066
p109939,0.95677793
p073235,0.75805706
p066541,0.6880617
p164277,0.9601564
p164815,0.65224636
p011827,0.91422725
p157430,0.97296506
p176208,0.9784354
p157413,0.81763476
p035813,0.962881
p145091,0.55576926
p108520,0.96877545
p213440,0.71407217
p195549,0.9763752
p159856,0.9611575
p161738,0.9415027
p086129,0.8422839
p152960,0.6351889
p036871,0.8564689
p117595,0.3639081
p155994,0.89896226
p002149,0.6448793
p245106,0.8621028
p217088,0.9736974
p152897,0.93296903
p068824,0.8515418
p207709,0.98627484
p060793,0.9385165
p105960,0.9806372
p064717,0.80036926
p197723,0.8455773
p224078,0.91328067
p251549,0.6889527
p127618,0.9791981
p175661,0.9313165
p167080,0.4432033
p119246,0.8208686
p117290,0.81446755
p106952,0.9575699
p017388,0.8625816
p083858,0.9819686
p251517,0.9009611
p152505,0.9291986
p236604,0.9494031
p205007,0.86346906
p166580,0.7291879
p112174,0.8513266
p209101,0.9321986
p135903,0.8059253
p088767,0.7284824
p228453,0.6376694
p079821,0.9269771
p082023,0.90588194
p041587,0.8426413
p120893,0.7678783
p107922,0.8818362
p134558,0.9228273
p232172,0.7991535
p073778,0.92980677
p247959,0.78061754
p029173,0.81766313
p072021,0.76143855
p188112,0.9657847
p163454,0.87031865
p185385,0.95302546
p036781,0.9130892
p034027,0.71254975
p248732,0.98364645
p057818,0.92387056
p222776,0.95728445
p083346,0.9831329
p161922,0.5893806
p248500,0.8048946
p007938,0.9893742
p186563,0.9807248
p172412,0.7497861
p109657,0.81823003
p238181,0.9440848
p206516,0.82009166
p058272,0.9778657
p095294,0.8636339
p220722,0.9177111
p253593,0.95953685
p023698,0.9906686
p036835,0.6544064
p131867,0.90507686
p136489,0.9672695
p230105,0.88130385
p232108,0.8040822
p130146,0.48899037
p002490,0.9664482
p046269,0.6225574
p134419,0.7702682
p078296,0.9562142
p161696,0.6636039
p064617,0.9232231
p007865,0.8809473
p078812,0.9661424
p079253,0.56302494
p115134,0.95722896
p037568,0.8824472
p035354,0.6060929
p182472,0.9596481
p137098,0.9903183
p103065,0.89524686
p155135,0.9374803
p097226,0.8624243
p043789,0.8289862
p048549,0.8197457
p240318,0.85149497
p050470,0.8801449
p232126,0.9221863
p086141,0.9819271
p221505,0.718638
p138867,0.8897426
p206897,0.9686922
p012719,0.9656036
p110221,0.97442234
p060382,0.92895895
p067226,0.9808592
p201005,0.7910061
p183939,0.7221736
p151234,0.55048877
p128140,0.95154816
p037215,0.8275288
p237219,0.9212988
p021295,0.96789604
p196727,0.53603965
p143544,0.935606
p177865,0.9633265
p105998,0.4259043
p049912,0.8972301
p059420,0.9666412
p084280,0.90522385
p116518,0.87490493
p125438,0.9455848
p051311,0.8526724
p147374,0.9651207
p224600,0.86742836
p059972,0.98422664
p248251,0.63481253
p060184,0.9106945
p155814,0.6455955
p119134,0.91720605
p137994,0.8879639
p209134,0.9719025
p225231,0.65829754
p235490,0.9688468
p066494,0.96890813
p074321,0.92833656
p153748,0.8436034
p254816,0.6752336
p003564,0.8775105
p059062,0.9017912
p145286,0.9405811
p040209,0.8814637
p136903,0.80582297
p161476,0.97768193
p096453,0.90480846
p045428,0.8822768
p236746,0.8900778
p164098,0.83442414
p229564,0.89846504
p024132,0.9658455
p115709,0.9145382
p163119,0.88832486
p117480,0.8849101
p197563,0.94820493
p101313,0.80589527
p245993,0.88903093
p223236,0.98239315
p046369,0.8904919
p063738,0.66408324
p230981,0.9233465
p252261,0.8886051
p105323,0.9478422
p158130,0.9238281
p125568,0.48575664
p124201,0.76288426
p133261,0.9533647
p026079,0.8725683
p071361,0.85369813
p010477,0.87920094
p086235,0.92162764
p008943,0.94212496
p135172,0.9758621
p151518,0.5959724
p166277,0.97715145
p236837,0.9833521
p006930,0.9558107
p168756,0.6501304
p179173,0.86146957
p055033,0.9745146
p103381,0.8590902
p210437,0.97283643
p179593,0.7941454
p052648,0.96355414
p067907,0.38199756
p029421,0.79268396
p063920,0.89340365
p032234,0.9515347
p038308,0.9827528
p244211,0.9489104
p117610,0.97562134
p259345,0.66238785
p009056,0.94863814
p113782,0.68783677
p055628,0.85991055
p176738,0.91654074
p099933,0.9435656
p072187,0.6218852
p000258,0.9712842
p127719,0.59647447
p090743,0.9678832
p022495,0.8279031
p069205,0.93088514
p160020,0.78589374
p080627,0.910683
p065831,0.9171775
p101244,0.85885
p246806,0.5177789
p244547,0.93933433
p096591,0.95097494
p160138,0.96162295
p190247,0.79257137
p248653,0.9603932
p082180,0.40569738
p062342,0.6919492
p065749,0.9450213
p078029,0.69556457
p039957,0.9649891
p034265,0.9859757
p254389,0.9406977
p034711,0.9053272
p221219,0.9699202
p181795,0.9221274
p188216,0.87946683
p026909,0.6668263
p047397,0.5997344
p111073,0.89499325
p131906,0.8403305
p036117,0.84658366
p140931,0.98181206
p123132,0.96439904
p254287,0.7692039
p036955,0.8560074
p251045,0.91709435
p164905,0.95895684
p171529,0.8979529
p013507,0.90398467
p033467,0.97067136
p205863,0.95502114
p067616,0.77997327
p189991,0.72695357
p168041,0.9613257
p083163,0.79782194
p027869,0.8897777
p105121,0.93936884
p064152,0.9780492
p084158,0.9769686
p124283,0.90088737
p214749,0.8560155
p258505,0.9221497
p254679,0.7977243
p076630,0.908
p172190,0.8856344
p023355,0.7564813
p001416,0.56033206
p154278,0.92391187
p230533,0.59116554
p044634,0.95064056
p120553,0.9890534
p185321,0.3197183
p122017,0.9936312
p079786,0.70102924
p168850,0.9189415
p214635,0.9450305
p211625,0.91733044
p200283,0.9495466
p127078,0.78384775
p147389,0.5772355
p162158,0.39150074
p028273,0.8395503
p065676,0.95449156
p108562,0.9490829
p006296,0.9606779
p075614,0.8884766
p093158,0.6118671
p095530,0.96149564
p210761,0.9572128
p057518,0.91021717
p191282,0.99397403
p120014,0.6780354
p150801,0.8684641
p013738,0.9896003
p043527,0.9565343
p195623,0.75798106
p116048,0.8607051
p165593,0.9382994
p154148,0.8227145
p196330,0.9595642
p222055,0.85666084
p044986,0.9877045
p183621,0.70232797
p018901,0.8301906
p208178,0.92415464
p143066,0.90149564
p032719,0.8500236
p250409,0.68242663
p164749,0.90095013
p103957,0.84435725
p078301,0.8426179
p206517,0.9294894
p239045,0.9742812
p025664,0.97877413
p106079,0.9472468
p066679,0.57314456
p147828,0.8007253
p091763,0.91820633
p128826,0.60794044
p034414,0.95933187
p108444,0.7594206
p108083,0.7351507
p116065,0.9642121
p099267,0.5794028
p237834,0.6600161
p145949,0.98516154
p155009,0.84000033
p120810,0.96231943
p087034,0.89734876
p160023,0.93421435
p167214,0.9365591
p150795,0.9864212
p067173,0.8615228
p232417,0.99018717
p196395,0.5823509
p074070,0.8355301
p060989,0.927529
p132715,0.91835
p251746,0.8953776
p021975,0.81463104
p042308,0.8254244
p076275,0.9154659
p008456,0.96255344
p139735,0.8895662
p223442,0.642815
p223248,0.8832194
p045302,0.9469074
p200082,0.71824855
p057524,0.99094033
p093404,0.94319654
p143139,0.877268
p048923,0.9645002
p147332,0.9845724
p122672,0.8239884
p088746,0.68590057
p127111,0.85440135
p020197,0.856933
p222236,0.50240594
p003429,0.99423885
p105933,0.85751045
p229227,0.7011392
p157046,0.9242691
p115959,0.7626839
p140199,0.9044247
p147616,0.9611466
p076164,0.5319976
p008459,0.86922354
p022881,0.69041383
p221556,0.98026717
p133764,0.89205796
p052720,0.56267226
p235629,0.95761436
p243773,0.9727625
p108771,0.8542824
p171726,0.8393459
p042755,0.41210467
p193540,0.9515629
p200577,0.6418552
p254491,0.68447137
p044780,0.9315981
p131936,0.8665329
p256306,0.9669458
p014183,0.98611856
p046088,0.8559888
p012358,0.61714715
p007557,0.8454337
p073841,0.9049503
p037921,0.88256013
p178128,0.93210006
p055968,0.99122006
p166659,0.82065964
p025471,0.5813881
p159201,0.8627149
p087835,0.8716541
p082683,0.64410436
p099516,0.9547801
p125951,0.7465662
p020365,0.83012325
p115998,0.6787431
p125637,0.8558704
p242663,0.9357526
p012111,0.8855793
p136602,0.8506929
p191831,0.96526206
p076548,0.932697
p158168,0.7189145
p074506,0.37505186
p094227,0.9804285
p043898,0.757706
p028110,0.94986063
p170818,0.9647332
p169424,0.9514983
p029383,0.6930351
p085935,0.8534397
p087547,0.7259059
p137396,0.8576544
p054770,0.8444427
p042175,0.87715536
p002990,0.91868615
p239767,0.8595234
p198803,0.716569
p238493,0.83172494
p051025,0.64846337
p089888,0.28725454
p167938,0.68738055
p016806,0.9600382
p182925,0.38332993
p247512,0.9724917
p016134,0.92668486
p140278,0.9403738
p153482,0.9744218
p241636,0.8305354
p139412,0.95041716
p058475,0.9044942
p077784,0.9705244
p118712,0.81577873
p149655,0.5893078
p140032,0.9799326
p053481,0.8746535
p131869,0.85409
p221984,0.9207088
p194921,0.9860832
p248049,0.98970246
p027579,0.9307053
p093852,0.9758197
p228461,0.88437766
p000419,0.62913644
p031289,0.88966596
p030014,0.58568186
p129408,0.89249533
p182196,0.76636136
p023959,0.9089404
p230657,0.81272084
p144867,0.77240944
p098696,0.40656796
p168613,0.90324986
p256116,0.9483001
p031739,0.5035836
p104871,0.90414727
p242029,0.9660221
p241098,0.44918114
p177520,0.8807531
p224495,0.95476246
p250533,0.444505
p170518,0.8985611
p254375,0.9747847
p138687,0.93390363
p026833,0.95354444
p135716,0.68419474
p037234,0.95119613
p134971,0.84451944
p245125,0.84468734
p094797,0.9819665
p243121,0.9385036
p164632,0.8605628
p233989,0.9225909
p025100,0.56403863
p044111,0.68846303
p022371,0.9154102
p106364,0.934417
p076954,0.76566756
p191325,0.9030453
p107306,0.6112734
p004524,0.65185416
p189326,0.9397436
p048568,0.97947603
p084670,0.9193119
p232119,0.968954
p039146,0.91736305
p136987,0.96197283
p204413,0.98759776
p185732,0.905763
p070114,0.7381067
p053000,0.49114487
p051074,0.42315757
p156646,0.7565513
p167345,0.94793355
p185590,0.8227456
p227643,0.912197
p187396,0.85379636
p119632,0.8659547
p138762,0.46532896
p156711,0.9622283
p078547,0.9942796
p016444,0.85446733
p255543,0.8770271
p228644,0.9531174
p129475,0.65562755
p151848,0.9527004
p069726,0.71754724
p037159,0.9708722
p176930,0.96179414
p050255,0.7695687
p241943,0.9594787
p072573,0.45450792
p028997,0.89228183
p080795,0.4920203
p101908,0.91571194
p015865,0.5926667
p048079,0.9776764
p213830,0.9340503
p154936,0.91361797
p072569,0.91042215
p102044,0.98264474
p139598,0.62274724
p131011,0.76661426
p202965,0.84276617
p246997,0.9594077
p063555,0.46978012
p121972,0.7386433
p187131,0.7822021
p071592,0.90084624
p102895,0.969438
p224601,0.51703423
p137147,0.96432805
p248185,0.78633046
p103072,0.9899127
p043502,0.92875075
p145428,0.9108504
p112066,0.9200738
p112022,0.5183621
p143242,0.70713264
p022071,0.9666078
p201237,0.834258
p105820,0.61630505
p102803,0.69961953
p124028,0.9643376
p035280,0.5356478
p150397,0.98832756
p070622,0.9424062
p060298,0.86013186
p057632,0.80057305
p107055,0.950174
p052146,0.9117126
p135775,0.88877416
p201088,0.9158852
p130676,0.76838964
p112678,0.9378747
p246290,0.863433
p033023,0.9680011
p180242,0.93276733
p130440,0.64883256
p100298,0.6327097
p037219,0.61830086
p161254,0.9813921
p131886,0.96739924
p207161,0.96104115
p058098,0.9803555
p030254,0.90630496
p128439,0.89142096
p038581,0.8717707
p001479,0.86180854
p259104,0.7916814
p023403,0.9504547
p056345,0.9074589
p150015,0.92062664
p118906,0.9688436
p131122,0.9308997
p125454,0.9371195
p027573,0.79140306
p030881,0.92374545
p045291,0.9325843
p131825,0.8733943
p111832,0.86555505
p033193,0.94187796
p173609,0.9292614
p047446,0.8538357
p193075,0.5924523
p106613,0.976278
p163633,0.9264969
p050252,0.83411235
p036169,0.8990646
p152195,0.73171765
p132990,0.9616471
p098264,0.96301955
p025182,0.9148552
p190534,0.3771449
p199438,0.9852647
p192753,0.9089476
p147866,0.7407874
p083019,0.79195106
p097313,0.8100022
p186990,0.68372726
p027026,0.9390701
p232128,0.8565701
p198712,0.36091965
p151641,0.9128577
p108619,0.990071
p177507,0.823578
p257205,0.97267354
p094879,0.9703864
p043109,0.96798754
p146197,0.6933818
p018171,0.8836166
p138207,0.5276582
p066811,0.9846786
p003729,0.9341791
p036552,0.71023184
p074780,0.9729575
p164923,0.9702087
p027201,0.8576758
p241078,0.95172024
p257144,0.5875962
p184962,0.97822225
p247409,0.9842121
p049164,0.7087458
p140316,0.98557776
p090760,0.8138322
p009213,0.8555347
p167770,0.9415463
p103624,0.6847845
p106262,0.94584465
p060956,0.8767442
p000444,0.9190728
p240774,0.95723015
p130094,0.74693507
p228327,0.93109924
p183550,0.901783
p042809,0.4484045
p067097,0.9681998
p218719,0.9720538
p004216,0.9328437
p031080,0.9477629
p102890,0.7521084
p168626,0.5155277
p115022,0.72634315
p152770,0.88512623
p202775,0.6129592
p014513,0.50874245
p189801,0.9052226
p080888,0.9401843
p149672,0.9090095
p197469,0.85908496
p215326,0.9439906
p107377,0.7262161
p019328,0.32118708
p011740,0.9501577
p017452,0.9676637
p218889,0.6208665
p172665,0.9055267
p103626,0.75649565
p212643,0.85870814
p136454,0.851216
p048605,0.7947916
p169378,0.9361729
p111903,0.8429219
