id,project_is_approved
p161226,0.91705054
p242703,0.91009414
p001815,0.8618746
p189572,0.86971
p165285,0.92160344
p055347,0.98989433
p159072,0.9620514
p239080,0.97832257
p173267,0.76485866
p002780,0.7328448
p058988,0.9912005
p130344,0.9175988
p193493,0.9839956
p197032,0.91588527
p052378,0.9594609
p077838,0.9599938
p197126,0.5771701
p101919,0.9744469
p228853,0.99074274
p105428,0.9776719
p009702,0.8107272
p024073,0.8456397
p070619,0.9218698
p053024,0.8697076
p224747,0.9468158
p025524,0.75247765
p235909,0.16460082
p136968,0.98069763
p218076,0.9842763
p008529,0.98609585
p004448,0.9537393
p254880,0.45354056
p163291,0.9473218
p015568,0.9482058
p045534,0.88365394
p018955,0.98271114
p134452,0.97825146
p100808,0.9265857
p064213,0.42332315
p073335,0.88351536
p120406,0.9900648
p142613,0.9875668
p050643,0.57544374
p226419,0.90397125
p027901,0.9881506
p009172,0.30762985
p046008,0.9000839
p252886,0.90762
p030554,0.9893856
p157608,0.94995874
p094843,0.97230995
p210162,0.9714149
p177644,0.93164045
p050093,0.968889
p041529,0.88204587
p104813,0.9373322
p044852,0.14037293
p116765,0.9414718
p007594,0.86157703
p030595,0.90416193
p194031,0.98215026
p236045,0.27862403
p129510,0.467728
p148842,0.9825295
p005585,0.9577132
p190007,0.96673644
p162878,0.47899196
p180999,0.71564823
p098639,0.98097724
p109249,0.9817395
p221172,0.84363705
p033448,0.80045366
p137205,0.67138165
p094379,0.94709736
p138984,0.2798454
p052228,0.48130184
p094835,0.9634384
p185169,0.2697456
p174706,0.94588816
p031213,0.97699034
p146646,0.8418043
p248771,0.8268795
p237222,0.99093187
p005573,0.8171274
p213652,0.9732593
p206759,0.8494566
p055697,0.98361236
p248879,0.867374
p199543,0.98646486
p019639,0.7007549
p165830,0.19112782
p126021,0.14856657
p201216,0.9395109
p132843,0.9977387
p194355,0.97908163
p134402,0.9442434
p104854,0.91260195
p057244,0.97190374
p082655,0.94958884
p249427,0.9716035
p100867,0.9354491
p178749,0.93585247
p244410,0.91737247
p201897,0.99391276
p040581,0.59210217
p038218,0.7780542
p091841,0.8547057
p080300,0.8832989
p111425,0.975848
p004462,0.9735607
p226900,0.98078996
p025923,0.97256154
p212690,0.9864839
p257455,0.8112274
p125457,0.99870396
p237247,0.98645693
p214047,0.99295104
p168121,0.91088367
p251330,0.8830253
p198752,0.9791868
p003039,0.9702774
p112765,0.6052415
p020567,0.96432567
p251308,0.98056215
p234479,0.9900765
p003606,0.97302556
p030693,0.91292715
p078300,0.98989236
p143498,0.96128047
p233014,0.8381471
p209944,0.9670244
p159475,0.9589276
p201368,0.6829727
p206472,0.77305025
p162630,0.9334821
p090387,0.31429198
p089121,0.9780899
p014404,0.93955046
p097692,0.9373305
p230485,0.28076512
p175813,0.85753167
p047929,0.98834026
p232644,0.95337385
p144887,0.12988642
p254783,0.63585186
p044471,0.97433686
p162715,0.97798616
p152765,0.8718164
p258937,0.87274295
p137253,0.85851616
p002757,0.9990256
p248673,0.78585947
p035351,0.7067331
p106237,0.95047003
p063773,0.9930453
p020684,0.99650735
p138185,0.94108564
p108186,0.8786718
p093206,0.97074866
p167572,0.25130975
p140039,0.8665251
p230018,0.9160407
p169132,0.84684604
p224780,0.9562312
p038153,0.99712926
p214702,0.9616493
p040999,0.64293224
p088385,0.9772588
p253812,0.8647739
p154950,0.7862529
p254358,0.96404415
p043289,0.99143094
p071333,0.9635048
p043031,0.9761363
p143009,0.37161934
p197809,0.94087553
p111661,0.9623306
p040083,0.99655414
p171858,0.9770017
p257870,0.8384078
p164583,0.9882216
p048861,0.9576504
p210505,0.9554432
p011233,0.182157
p115757,0.60858285
p015672,0.9849274
p058775,0.925305
p153411,0.9277773
p145226,0.9177388
p185412,0.8888829
p100110,0.8765453
p159944,0.92012554
p000617,0.86542296
p205385,0.9414368
p192803,0.9700135
p145399,0.9874046
p237412,0.3648427
p008110,0.8334332
p156097,0.67386806
p150025,0.12036005
p016325,0.9812212
p010032,0.80095285
p104604,0.84105814
p033753,0.8746853
p164608,0.30506366
p062346,0.92564154
p245969,0.84757686
p239376,0.9426511
p141675,0.95753443
p015101,0.9785805
p242752,0.7548104
p102482,0.9653408
p235336,0.949634
p088731,0.8287565
p027783,0.82704335
p216137,0.9807242
p130779,0.9947465
p159725,0.98327106
p127427,0.9514832
p047434,0.96742076
p181685,0.37589064
p040033,0.93727547
p195963,0.9448382
p160433,0.93128157
p000728,0.5257125
p248483,0.9998983
p195586,0.9532987
p152616,0.918522
p069188,0.5218735
p064676,0.9233569
p213110,0.6682493
p079427,0.91472596
p031865,0.9083885
p087669,0.9658039
p082299,0.4046536
p128395,0.8507101
p227103,0.9071442
p107513,0.8342781
p070576,0.8614822
p008511,0.69570655
p089537,0.9846683
p073605,0.99427855
p130468,0.86940265
p038936,0.988704
p020794,0.29789644
p256597,0.9833734
p015328,0.952476
p172158,0.97819793
p218102,0.8735085
p227036,0.8385342
p173613,0.97273433
p211389,0.92416215
p000600,0.91040623
p067624,0.34847543
p202948,0.97030324
p171866,0.9302721
p256395,0.9452763
p178399,0.97723526
p147659,0.5344305
p197515,0.35992306
p153206,0.6218059
p232374,0.9905815
p088836,0.9368168
p151916,0.9356406
p168536,0.915126
p253618,0.58033204
p038119,0.9483413
p202191,0.95913607
p250474,0.962642
p040490,0.3600146
p151993,0.66639006
p130511,0.3392452
p045280,0.7855586
p249444,0.6110822
p238559,0.91861063
p073219,0.06871535
p058322,0.9425761
p141287,0.930936
p135164,0.9519172
p051668,0.9493187
p077283,0.9959122
p100019,0.599397
p107165,0.91555494
p230722,0.9815502
p174638,0.90633243
p116926,0.96358114
p159734,0.7320876
p014216,0.88293236
p048558,0.75752836
p105158,0.90307134
p235703,0.9817452
p210781,0.7746863
p031556,0.98454446
p136962,0.9613916
p055054,0.9684947
p009036,0.91655505
p169298,0.69173014
p179277,0.5405094
p172002,0.47138622
p113144,0.77541727
p189187,0.25640675
p084330,0.99139774
p239396,0.99698454
p085551,0.9047533
p197473,0.35086295
p002257,0.8151139
p038376,0.17877659
p168814,0.9381294
p128511,0.9122932
p117803,0.95550364
p089843,0.3865155
p053421,0.9867061
p122266,0.87162745
p072317,0.904976
p202650,0.91449434
p122351,0.7323311
p102529,0.62217593
p240514,0.932879
p023596,0.9495385
p122442,0.9489765
p096813,0.95641196
p028639,0.93878907
p259742,0.83998084
p045748,0.9913209
p189382,0.95566094
p082754,0.94297725
p121999,0.9181948
p117948,0.9930155
p047545,0.97223514
p079851,0.95927244
p178845,0.9941934
p069899,0.86335415
p083038,0.7649514
p001202,0.96947587
p024089,0.9910862
p240598,0.6241234
p242154,0.92123973
p161823,0.9825264
p037659,0.76484925
p012895,0.5326817
p086719,0.9037496
p161847,0.90559304
p067400,0.9323869
p018155,0.98258466
p249166,0.9003751
p108196,0.87086344
p186412,0.95197105
p013110,0.9206707
p245074,0.94410545
p007709,0.9936552
p130635,0.98236966
p150531,0.8489679
p021430,0.8581826
p250854,0.9712678
p226303,0.9930656
p033282,0.9614468
p125768,0.95879614
p219361,0.8359118
p086441,0.8790229
p063926,0.97894955
p091408,0.95023996
p135979,0.9834864
p178393,0.9336421
p222883,0.96176827
p059009,0.6991524
p112862,0.96983486
p131602,0.8352949
p018110,0.076329485
p084062,0.9287408
p169135,0.9742361
p213937,0.69022524
p122541,0.6486893
p230027,0.8470304
p045287,0.94755876
p052009,0.74874556
p043419,0.52770734
p215059,0.9771564
p047377,0.86488557
p081464,0.88678706
p104103,0.9575774
p198848,0.955997
p138503,0.8019665
p253292,0.8063046
p125980,0.9318031
p139253,0.9851332
p033473,0.9124384
p031976,0.6113601
p089961,0.94814223
p018918,0.96844345
p150559,0.8295488
p119947,0.9583355
p113593,0.9883309
p191504,0.9154127
p081590,0.8143904
p102015,0.99181175
p197635,0.38798687
p117356,0.5263228
p147761,0.9069108
p229660,0.973794
p187517,0.96098554
p171741,0.96361667
p218241,0.9661428
p179706,0.9528847
p017878,0.48048913
p029258,0.9546543
p242749,0.87729686
p124564,0.9351002
p200169,0.63807124
p210167,0.9566831
p156061,0.9946008
p138668,0.96719646
p098402,0.9868688
p237298,0.98322934
p244397,0.954395
p091727,0.96048325
p021649,0.6942176
p121469,0.96653503
p162799,0.9343653
p068044,0.98367465
p256979,0.96896625
p144175,0.80881363
p248466,0.8685514
p079517,0.9851621
p253253,0.793122
p207023,0.46707734
p045249,0.9490097
p178977,0.8972088
p002718,0.93933964
p168684,0.96635914
p071460,0.9716751
p164701,0.92836964
p254320,0.91161716
p217080,0.9710698
p065257,0.88722074
p007039,0.99092114
p069455,0.8155345
p037115,0.90423006
p039974,0.88507473
p109901,0.93642044
p045308,0.8997212
p119731,0.8864473
p254916,0.84905714
p178051,0.8061275
p033801,0.97035843
p002027,0.8971015
p110734,0.88223785
p100364,0.8725297
p155130,0.9774483
p152984,0.9594223
p250546,0.97404027
p195001,0.8254244
p193011,0.9313681
p178959,0.8872492
p161600,0.9222259
p111042,0.96914893
p016825,0.97633016
p106412,0.9640213
p102258,0.78169686
p237008,0.8003385
p207450,0.9770965
p229087,0.86673194
p085920,0.98757035
p069989,0.3438502
p174994,0.85950744
p254486,0.96765107
p144665,0.9977482
p218709,0.9123198
p028646,0.9774395
p116040,0.91500896
p126407,0.99574053
p032055,0.8767295
p234227,0.35560605
p074591,0.99260944
p128587,0.7923881
p179801,0.9412059
p156527,0.9912316
p166807,0.84301317
p026329,0.86948013
p104891,0.99966323
p147833,0.93035114
p257479,0.93013114
p222081,0.6210475
p015238,0.39714324
p101043,0.96916145
p017902,0.24221441
p179819,0.93718845
p044319,0.34134883
p108267,0.9802434
p152014,0.95045257
p044727,0.9462948
p180025,0.9308055
p241156,0.93848395
p002147,0.76674974
p070270,0.6647417
p023371,0.89014745
p235588,0.63030005
p086984,0.96380913
p219700,0.9922792
p093881,0.99823284
p097167,0.96565974
p225045,0.9009191
p150210,0.57221025
p107214,0.8491312
p175655,0.9763922
p147967,0.4709448
p035860,0.9790332
p236998,0.9795179
p075948,0.90209657
p222625,0.8497557
p051095,0.9408604
p161981,0.9311581
p251352,0.9593415
p032078,0.17233168
p180688,0.9901044
p232725,0.8558321
p123191,0.8338709
p004034,0.97825706
p044968,0.9707035
p201270,0.9081108
p115928,0.74930346
p102345,0.6245792
p232031,0.97717094
p249864,0.8656618
p007177,0.9147588
p165883,0.57327545
p008320,0.31112278
p203688,0.9945057
p130703,0.25761
p120832,0.9535169
p211346,0.9725117
p220963,0.9580363
p095981,0.27850172
p062876,0.97629637
p159563,0.95672774
p080063,0.9362756
p059245,0.87239635
p207056,0.8694554
p103794,0.82974803
p230761,0.99803
p073052,0.96733177
p257321,0.87586296
p154021,0.9991861
p086665,0.94443345
p119807,0.67275584
p081005,0.95338374
p086652,0.8261043
p210098,0.95511913
p122832,0.9385086
p073521,0.98367095
p181859,0.89034134
p161337,0.9217087
p159102,0.9895314
p242600,0.33973816
p110273,0.9473611
p190967,0.5881957
p108933,0.9315185
p188380,0.9879192
p147066,0.9784022
p058374,0.7688157
p164745,0.9706745
p216194,0.9795758
p120979,0.9964766
p102675,0.9538359
p192703,0.846948
p115701,0.5428783
p067699,0.6855745
p065357,0.9224639
p257087,0.3125183
p071324,0.9535893
p096474,0.6103973
p122959,0.88353676
p022154,0.9905282
p109250,0.93682593
p008685,0.8453065
p090768,0.987412
p097347,0.9564376
p154015,0.9525837
p012586,0.98576087
p235684,0.49169576
p037469,0.9884028
p005246,0.19213665
p253398,0.26290485
p036533,0.9428831
p134631,0.97728795
p003220,0.97415745
p086870,0.8445723
p163760,0.97251445
p177955,0.9843001
p141906,0.81846875
p019466,0.99398464
p080516,0.058111183
p094286,0.9314411
p191705,0.9608266
p180388,0.97424525
p249147,0.9583733
p013986,0.12663761
p089681,0.9895495
p091089,0.9525279
p151195,0.24129133
p118035,0.7409828
p039854,0.9359465
p209149,0.9637871
p167187,0.3572887
p047080,0.92760944
p149613,0.6626316
p070345,0.90488315
p245812,0.9319377
p222814,0.8715532
p051588,0.99803144
p029574,0.9348316
p010842,0.9905848
p190251,0.9670085
p226545,0.79669994
p246084,0.90932196
p122338,0.53702825
p184606,0.79179424
p039641,0.93913436
p230694,0.9789851
p180030,0.8810752
p178254,0.9268376
p045900,0.9128407
p090396,0.9763573
p202407,0.9327226
p110972,0.9576998
p116860,0.98701817
p164699,0.9566518
p063050,0.3352112
p191983,0.44254825
p056559,0.8228252
p159300,0.48860294
p041777,0.72767687
p157599,0.96077365
p138500,0.15228763
p233091,0.9703607
p244208,0.95204884
p126847,0.9486138
p101216,0.70027286
p084074,0.26470187
p096059,0.71649486
p157084,0.9401399
p072153,0.91495514
p056327,0.9837353
p130626,0.22883661
p117020,0.7185885
p164130,0.88195133
p134385,0.98984957
p140731,0.90694094
p113956,0.97935104
p209844,0.6508472
p233583,0.7618111
p237001,0.97002465
p205592,0.9279021
p043343,0.9133621
p149954,0.93259746
p192934,0.9028502
p200567,0.9846687
p126707,0.4757067
p162929,0.556891
p228378,0.9721052
p230532,0.8372423
p053130,0.90858036
p005609,0.42048118
p187061,0.2529211
p059767,0.94889486
p153186,0.91194814
p167049,0.65023047
p030838,0.32543612
p084011,0.98508596
p102314,0.99400455
p145611,0.9906211
p083273,0.9624915
p023117,0.9537778
p146378,0.99719656
p106361,0.50330347
p252614,0.28534475
p227754,0.9470234
p043028,0.27396926
p182244,0.92515767
p105364,0.97396314
p250867,0.9247849
p089055,0.9928335
p078489,0.97074425
p213093,0.98291343
p242229,0.9872743
p178575,0.6775615
p014786,0.9552026
p133273,0.9664175
p180922,0.9432026
p209670,0.97181547
p066976,0.88911605
p196215,0.97845614
p195805,0.91120553
p031165,0.9983865
p117593,0.9335139
p034938,0.8968257
p248749,0.19041593
p149559,0.9231628
p018690,0.8700723
p037128,0.94263047
p173549,0.98802966
p163969,0.76581186
p068024,0.9589085
p154075,0.86138886
p016861,0.9737246
p243860,0.9991416
p236332,0.7877179
p121310,0.55761737
p102951,0.8920853
p195886,0.92192435
p004816,0.8881501
p225326,0.98020405
p196985,0.9848237
p003163,0.55417264
p208828,0.610202
p084907,0.98249936
p134133,0.9612167
p059705,0.974984
p118456,0.3101397
p066563,0.6878026
p145817,0.9338422
p154060,0.78778213
p235835,0.947122
p148740,0.8166733
p184458,0.38831186
p104677,0.97652596
p251381,0.9641636
p246178,0.876596
p064403,0.97389084
p100598,0.25845304
p023772,0.9626759
p205625,0.8349995
p053285,0.9967339
p120299,0.7928369
p118062,0.9950519
p027077,0.94877315
p046825,0.99805105
p164810,0.8124212
p150359,0.97217846
p033256,0.9861784
p106610,0.92095995
p110550,0.9207281
p022620,0.9880845
p022644,0.7877831
p167727,0.88584495
p185855,0.99177355
p164037,0.91906655
p004072,0.95043236
p009350,0.6933696
p228476,0.98689073
p154006,0.63948584
p141898,0.9843897
p094876,0.11433878
p048031,0.9143246
p065237,0.8573638
p225913,0.97543067
p027056,0.95801127
p043361,0.5876184
p100239,0.99961406
p116454,0.87341136
p202450,0.8699889
p019390,0.9348065
p167204,0.9676835
p239877,0.9967775
p098541,0.8709977
p176246,0.97237724
p102124,0.8969142
p128268,0.8954292
p097099,0.9639355
p015066,0.9951514
p035808,0.96597886
p148782,0.8799954
p032250,0.9981336
p235248,0.9880685
p258717,0.71444714
p205408,0.9800163
p193329,0.7604122
p152158,0.7086711
p120789,0.82863104
p124640,0.66956407
p189371,0.95956343
p052671,0.9019155
p003886,0.91609704
p004079,0.36002344
p221286,0.9742314
p194286,0.96185744
p177714,0.8057658
p146115,0.879123
p225959,0.9704598
p042242,0.9806362
p232958,0.95336014
p145160,0.79744273
p135759,0.9855003
p014071,0.80705017
p115188,0.98372585
p146380,0.98782945
p036160,0.98795485
p021151,0.92741114
p153692,0.9298375
p027327,0.9474142
p197848,0.91115236
p234041,0.9933356
p076505,0.96760815
p029132,0.9257048
p212827,0.89775825
p058628,0.8169547
p226706,0.83179915
p082133,0.9198969
p227223,0.5866431
p109696,0.79858214
p036483,0.46494925
p125428,0.97308075
p179678,0.9740171
p237073,0.9661899
p049400,0.75090337
p224797,0.93658334
p132009,0.67849386
p088068,0.95895857
p214340,0.4052047
p187615,0.90830195
p235024,0.9920753
p072491,0.9244291
p013951,0.32287586
p082534,0.7185325
p134149,0.9824934
p029794,0.8300561
p103870,0.46781856
p187594,0.8761295
p089043,0.98458374
p065300,0.850376
p066471,0.2725792
p075463,0.7771195
p046445,0.9679212
p117432,0.8770951
p220567,0.5330886
p212828,0.113461815
p021136,0.9694351
p217714,0.9806676
p166162,0.6928579
p156960,0.8521122
p144114,0.9465974
p252413,0.97721577
p154726,0.98419225
p111069,0.39484063
p140923,0.8896685
p111010,0.99759704
p129609,0.5817987
p215000,0.97454506
p257481,0.94041425
p117866,0.7776679
p131506,0.858571
p056721,0.98141634
p022677,0.8739549
p019603,0.7174629
p034182,0.96032983
p101204,0.98607165
p160518,0.94766796
p234803,0.96489465
p133884,0.9561104
p208591,0.9973055
p240491,0.83766234
p106009,0.77371144
p238632,0.87125844
p070553,0.9453422
p086152,0.9173208
p177513,0.96750766
p206580,0.9363469
p133816,0.9652103
p236334,0.9305575
p108728,0.27236426
p146114,0.8734333
p081677,0.90466034
p092910,0.7033009
p169601,0.94621056
p204622,0.9032743
p132257,0.8309475
p033158,0.88348204
p116798,0.94463116
p247808,0.919714
p036643,0.9763476
p193345,0.39525592
p103707,0.94536537
p088322,0.97218835
p206704,0.98022974
p225029,0.97409827
p090725,0.827436
p206558,0.9989103
p117913,0.99954563
p211285,0.9831315
p044246,0.8036185
p222418,0.94781923
p004436,0.92848194
p060850,0.99242413
p184873,0.9832665
p043464,0.86828166
p231878,0.30231526
p181996,0.88896686
p112597,0.99569345
p250011,0.9801184
p258171,0.91975427
p092682,0.9650008
p237876,0.95925486
p048636,0.89049506
p162599,0.9695682
p245278,0.34870958
p217533,0.94517183
p080800,0.95753455
p208321,0.8720419
p216815,0.97517383
p239071,0.7101149
p020606,0.5978429
p135514,0.93945575
p093662,0.8890476
p201424,0.9168568
p144713,0.9819806
p188166,0.94368136
p256904,0.8059998
p023118,0.97287333
p165893,0.85971534
p242549,0.9476323
p174035,0.94324565
p137062,0.87128514
p016803,0.9526277
p135114,0.9721006
p090983,0.9575314
p244634,0.87073016
p179353,0.5009269
p107506,0.92361903
p083129,0.50580853
p254772,0.89316374
p061548,0.9624259
p095291,0.99101746
p172933,0.95505196
p105317,0.98377186
p061634,0.9519125
p024766,0.72785944
p164765,0.97940135
p178644,0.9635714
p236396,0.93425894
p244250,0.7457119
p015972,0.93324363
p206345,0.8740877
p167353,0.9826271
p000025,0.98619616
p207661,0.8204741
p125757,0.93528694
p181893,0.9365691
p080565,0.9824075
p144745,0.96717614
p164179,0.9619684
p121312,0.9913487
p041095,0.960893
p195481,0.8081613
p219125,0.769577
p241035,0.98758626
p025144,0.74030906
p101721,0.9755269
p236517,0.7147062
p017214,0.9236604
p019728,0.9655298
p167079,0.99233526
p112206,0.9739891
p151811,0.31128472
p108922,0.8201059
p253896,0.17852093
p174643,0.97325486
p097572,0.9484974
p063810,0.96249235
p064759,0.98618835
p008800,0.6601936
p127294,0.93978506
p237271,0.92077637
p100848,0.59544784
p259725,0.9003652
p104115,0.4651301
p051346,0.69542265
p110051,0.9195167
p182806,0.9258816
p114055,0.97189325
p012820,0.8943813
p113621,0.97958356
p206812,0.9072945
p126502,0.8838883
p089556,0.9364458
p150978,0.23682207
p043790,0.9991007
p238948,0.9292104
p058126,0.996222
p073367,0.9775621
p056260,0.91011757
p140095,0.39230427
p070995,0.975555
p239308,0.9583181
p146090,0.9777908
p057069,0.99464536
p195874,0.8813843
p234203,0.56565195
p219403,0.6191286
p052165,0.6537261
p144925,0.66280794
p004381,0.75061196
p241854,0.9020817
p016006,0.91078633
p063763,0.40986374
p129878,0.98084223
p150059,0.89618087
p213080,0.83608514
p223783,0.9569921
p134481,0.9819894
p005678,0.6630969
p124561,0.8917561
p232717,0.37576643
p091598,0.95795643
p219016,0.96860284
p149295,0.98900723
p097760,0.7459938
p036841,0.9658866
p249813,0.7900441
p248513,0.909696
p226666,0.1347743
p254157,0.8079055
p214124,0.1633349
p258050,0.4848569
p184019,0.97228867
p115349,0.8735336
p183580,0.92740023
p190734,0.88301474
p194453,0.9398058
p027987,0.69715685
p013351,0.97665364
p235140,0.79194957
p130720,0.96888965
p014118,0.12778144
p162240,0.98368156
p044293,0.3947181
p089289,0.90520793
p258378,0.7763441
p057057,0.9967764
p031898,0.74528146
p125137,0.9818018
p146833,0.985989
p122850,0.97954136
p254386,0.9816025
p206092,0.9951019
p214824,0.9824171
p224406,0.8705316
p157632,0.8783422
p024911,0.9684193
p174344,0.8029462
p014285,0.36099878
p111600,0.9164839
p064993,0.14071915
p206216,0.9971194
p178758,0.9636554
p020350,0.8622817
p028464,0.9930616
p217145,0.6248128
p041995,0.21741486
p095549,0.7910704
p156993,0.68738925
p040602,0.9452756
p095854,0.85129464
p184999,0.93531954
p116421,0.95374316
p067108,0.98751754
p113245,0.9116501
p145972,0.95401925
p149990,0.81682855
p121996,0.77945536
p044885,0.95177966
p237013,0.9405826
p084847,0.9652002
p129080,0.8782858
p182991,0.87853
p039491,0.9763667
p223311,0.45746067
p145362,0.83218986
p002087,0.9804468
p001356,0.45233965
p037697,0.98367625
p206083,0.9465991
p098035,0.9522713
p061381,0.9492481
p184404,0.996005
p116799,0.977616
p001850,0.853636
p124617,0.9659019
p080026,0.9701468
p257483,0.14096421
p178022,0.9874693
p159117,0.1271972
p000425,0.704364
p235949,0.98024094
p109398,0.9939382
p021487,0.9942697
p020518,0.96506274
p095715,0.8915509
p233763,0.8016339
p183259,0.9793666
p232805,0.9046885
p068387,0.40761107
p062823,0.91319484
p151430,0.7923382
p227798,0.9347122
p117615,0.80941975
p105979,0.14893717
p015653,0.9356855
p032058,0.96565473
p098268,0.88317394
p151136,0.87542474
p171193,0.9520148
p113597,0.9878834
p096007,0.14891018
p165016,0.8305345
p018135,0.97414964
p007359,0.99819285
p214514,0.994474
p085476,0.96877193
p049494,0.9578718
p208427,0.82149607
p171570,0.8759639
p001292,0.9956792
p210745,0.9548653
p068749,0.91629744
p016419,0.74167216
p027135,0.9160525
p098573,0.9500801
p129793,0.9680988
p135081,0.8383081
p161909,0.961066
p097945,0.9665932
p009891,0.902828
p197465,0.9927371
p080228,0.07703244
p050299,0.9816337
p259429,0.8394553
p145073,0.93144464
p074174,0.9916899
p072722,0.9063725
p038552,0.9637482
p169882,0.23776653
p220425,0.9845031
p236778,0.9198152
p111074,0.9709008
p220704,0.9305173
p251548,0.98719275
p245027,0.88397145
p076893,0.97233236
p016136,0.91355926
p192974,0.911978
p101231,0.38191894
p131386,0.9724674
p019567,0.8067172
p182591,0.78549886
p099112,0.9882036
p182153,0.9441132
p150810,0.88109976
p142927,0.97257125
p030076,0.72975993
p031399,0.83245057
p123051,0.99113995
p099274,0.9738061
p159360,0.9885132
p213153,0.2173429
p214479,0.9898191
p223426,0.6245039
p077418,0.95578015
p093879,0.9678255
p202062,0.97462624
p199112,0.99461573
p245309,0.6920836
p089348,0.1810645
p240345,0.8002123
p200372,0.9811032
p005603,0.9269133
p021630,0.9203623
p231246,0.98961264
p032021,0.8610006
p002599,0.94681215
p015968,0.95270157
p101346,0.75006574
p254519,0.64481854
p216318,0.97969604
p153325,0.92490685
p169940,0.9978637
p009579,0.95095044
p213552,0.9594305
p068946,0.9679479
p166634,0.94552
p152199,0.9352369
p103133,0.9418694
p170247,0.9919115
p039292,0.8947249
p119970,0.955035
p153516,0.40943947
p081780,0.94904166
p106395,0.96781296
p251447,0.96364504
p089779,0.99940777
p106648,0.9507859
p149564,0.8022954
p078167,0.9847584
p069494,0.31946832
p258472,0.65233207
p013482,0.64625436
p202184,0.9444932
p209198,0.9665818
p180864,0.82789385
p031135,0.9873843
p005148,0.17294173
p048592,0.16588464
p080319,0.9962368
p214919,0.95865184
p233261,0.9609368
p204154,0.88119733
p222705,0.95147383
p123399,0.932755
p005140,0.71298826
p009898,0.7644677
p032630,0.956172
p086232,0.93501097
p217777,0.9771591
p230968,0.6181518
p122620,0.84814864
p240449,0.66025954
p037796,0.9852373
p043005,0.9550402
p178638,0.9771398
p167510,0.98757464
p104351,0.9933844
p049679,0.97805893
p082060,0.99345857
p135625,0.9826842
p210683,0.69395643
p198447,0.91179246
p134042,0.9729297
p193392,0.9646957
p165526,0.79816705
p047116,0.8616299
p189374,0.97164965
p182811,0.9734018
p036194,0.9735648
p188894,0.953826
p098585,0.9767908
p258667,0.89071316
p138850,0.97796065
p130376,0.65072155
p013655,0.96150357
p221303,0.5885178
p241596,0.82191616
p080482,0.43883
p193739,0.8221341
p256582,0.9776267
p187896,0.65946126
p104760,0.25235823
p011340,0.55121166
p135174,0.9607303
p160063,0.9877165
p243783,0.993313
p052133,0.9504276
p120780,0.9582382
p106365,0.90720147
p114322,0.5644837
p180981,0.9559064
p184761,0.50262517
p251339,0.78111213
p201399,0.7991522
p002431,0.9360046
p123777,0.93594766
p179490,0.909575
p092169,0.77749544
p124188,0.51013494
p035913,0.47107667
p179245,0.8602681
p201831,0.9929174
p217776,0.9557929
p243396,0.5728444
p047235,0.69913125
p053324,0.28084204
p091453,0.94612753
p143772,0.769842
p115494,0.76406294
p101158,0.9339317
p023553,0.17686921
p228212,0.5964775
p243560,0.9851837
p037374,0.9893929
p108954,0.98900956
p137996,0.9505424
p202719,0.93282676
p091892,0.9914402
p184352,0.6355632
p059476,0.8987799
p177459,0.98464334
p111392,0.7675134
p067600,0.8484819
p183439,0.9508128
p257997,0.9560406
p207292,0.99483275
p128558,0.8002201
p020780,0.95322835
p024458,0.9655236
p189733,0.6276941
p205967,0.8387649
p187305,0.9722082
p189956,0.8805319
p171200,0.49660984
p023640,0.9608501
p029463,0.83828264
p192040,0.96495
p106733,0.98298025
p139947,0.9227956
p190407,0.838942
p155410,0.9229946
p085747,0.8899605
p185545,0.77351266
p196099,0.807066
p025248,0.8413387
p218943,0.3564066
p137209,0.9955017
p116965,0.94063073
p020544,0.9180201
p250733,0.9142914
p134208,0.418441
p034548,0.8673598
p116473,0.35056612
p037154,0.685445
p258549,0.97365665
p115038,0.41108665
p205427,0.8717496
p169251,0.9917156
p033151,0.91044146
p095775,0.99152815
p129151,0.94612455
p137876,0.58595866
p019425,0.9589028
p054224,0.9306953
p168090,0.9994448
p074175,0.40364024
p098916,0.97188765
p242614,0.9947265
p247840,0.8944647
p176074,0.9261189
p057533,0.94408834
p102481,0.340766
p013503,0.9638031
p144267,0.9464674
p232390,0.93720216
p020625,0.81653994
p096036,0.29123452
p080385,0.8130407
p013490,0.93041265
p124642,0.99580234
p257875,0.8220842
p219078,0.9032315
p102842,0.9703963
p241299,0.47635323
p136076,0.7363408
p199601,0.93443877
p126516,0.9992545
p235027,0.96604174
p075430,0.5237472
p238911,0.9864868
p248103,0.9826003
p127886,0.95017624
p100338,0.9454603
p108694,0.69531935
p030951,0.97520816
p069759,0.9902564
p201566,0.76796025
p010253,0.41380867
p112065,0.90610844
p158292,0.90187806
p212757,0.872749
p148809,0.9391685
p242204,0.97472465
p086048,0.394985
p022241,0.33436733
p136589,0.6514342
p186960,0.97320426
p173674,0.96194935
p133239,0.97688097
p081192,0.88185835
p120132,0.9114338
p181035,0.9868519
p136873,0.93876135
p161389,0.9171517
p011426,0.86927104
p132494,0.4240644
p102289,0.94443035
p252337,0.5706037
p062640,0.99549544
p011525,0.9277093
p156726,0.9323313
p112821,0.983942
p088627,0.9709925
p091035,0.98341227
p147179,0.9494762
p134706,0.7860716
p172486,0.53720146
p088830,0.9799203
p145864,0.30969325
p008690,0.86827374
p223515,0.91027033
p196676,0.38864055
p161214,0.9103861
p239822,0.85001975
