fullVisitorId,PredictedLogRevenue
2183910118562421468,0.002977896
2184167757318085745,0.002977896
2184183000551259548,0.002977896
2184585961517144095,0.002977896
2189331806613906843,0.002977896
2191171930774347617,0.002977896
2193486609197056473,0.002977896
2193970405873280929,0.002977896
2195658940213846152,0.002977896
2195670885243808340,0.002977896
2195718964624425506,0.002977896
2197033734148189801,0.002977896
219851009785769646,0.002977896
2199333821186145684,0.002977896
2202447441753751671,0.002977896
2202664725888184848,0.002977896
220525088054127012,0.002977896
2208170676071156296,0.002977896
2211144913585868999,0.002977896
221114995764277273,0.002977896
2212174330570047282,0.002977896
2214994855202437086,0.002977896
2218784857512221845,0.002977896
2218790141227768329,0.002977896
2219894765832196594,0.002977896
222167121809209499,0.002977896
2227086651523004707,0.002977896
2227152718231760826,0.002977896
2229679935742354966,0.002977896
2232999772211444776,0.002977896
2238427794408940307,0.002977896
2238539981845546501,0.002977896
224010094671606747,0.002977896
2241026323087269573,0.002977896
2241176617133925908,0.002977896
2243166513356864817,0.002977896
2243456136227673322,0.002977896
2243973273226539883,0.002977896
2244806020112789329,0.002977896
2245733603215629109,0.002977896
224580975515679767,0.002977896
2246167812587367745,0.002977896
2247366909680626442,0.002977896
2250015687406699995,0.002977896
2250451956892236408,0.002977896
2251154974724567915,0.002977896
2251331357677989261,0.002977896
2251423762433977921,0.002977896
2251584416350978019,0.002977896
2251592940389253249,0.002977896
2251708294455367951,0.002977896
2252397032713461364,0.002977896
2252793642057236197,0.002977896
2259490585069347041,0.002977896
2261690895596623178,0.002977896
22617067278164843,0.002977896
2265205254300084263,0.002977896
2268481649537279618,0.002977896
2269413541950621358,0.002977896
227037730300325450,0.002977896
2270748061021508198,0.002977896
2272060434060112816,0.002977896
227306595898276418,0.002977896
2273283445876997025,0.002977896
2273509397702159669,0.002977896
2275601793320834946,0.002977896
2275658750886855932,0.002977896
2276327451143667453,0.002977896
2278394421021155014,0.002977896
2279412589801884765,0.002977896
2281215298112292268,0.002977896
2282784049179939395,0.002977896
2284617171638086686,0.002977896
2286786336372391557,0.002977896
2288612869810526130,0.002977896
2288653218276274343,0.002977896
22894497828083298,0.002977896
2290356149549840385,0.002977896
2291006623134925605,0.002977896
2291857854407407047,0.002977896
2297383218026607713,0.002977896
2297890177400277459,0.002977896
2298503834371536089,0.002977896
2302205631007350338,0.002977896
2305058285180125858,0.002977896
2305694372619853831,0.002977896
2306900517071304418,0.002977896
2307292803981789953,0.002977896
2307330000427971551,0.002977896
2310883857122423397,0.002977896
2312192127435460797,0.002977896
2312268590644359690,0.002977896
2312323043984139022,0.002977896
2313123286713434475,0.002977896
2319229426906457684,0.002977896
2319294402633185485,0.002977896
2319417487130397709,0.002977896
2320391139447280387,0.002977896
2322607089203539461,0.002977896
2324057982896665496,0.002977896
232627035974573920,0.002977896
2326486702552179602,0.002977896
2327115394962933121,0.002977896
2329352788397749204,0.002977896
2330236493479022156,0.002977896
2331575700465236941,0.002977896
2338591590848483068,0.002977896
2338957054331394412,0.002977896
2339522365806119567,0.002977896
2339688741550873891,0.002977896
2340335169140596285,0.002977896
2341873268573140480,0.002977896
2343181556068496567,0.002977896
2343382857883634279,0.002977896
2344353260364961277,0.002977896
2345059422139171925,0.002977896
2345392260587177711,0.002977896
2345652356134020298,0.002977896
2345735095929294410,0.002977896
2346897705496963453,0.002977896
2347514654584715636,0.002977896
2348681849763325965,0.002977896
2348698394505895123,0.002977896
2350364208114794458,0.002977896
2350722015661393072,0.002977896
235224753417272926,0.002977896
2352315720159837471,0.002977896
2352548628524812063,0.002977896
2354457363059291543,0.002977896
2354660860086206143,0.002977896
2356413038050763158,0.002977896
23588151573200298,0.002977896
2359020842794348592,0.002977896
236364354917144639,0.002977896
2364162699397276723,0.002977896
2364782563241908647,0.002977896
2367406496670909361,0.002977896
236902697327333068,0.002977896
2369730362867481275,0.002977896
2369844663962364691,0.002977896
2370141417178282776,0.002977896
2372781185021233207,0.002977896
2374013764344273143,0.002977896
237417670411541177,0.002977896
2377066520249727918,0.002977896
2378083961846192953,0.002977896
2379859623266786468,0.002977896
2382883065146111906,0.002977896
2385054040575131242,0.002977896
2385818429139508528,0.002977896
2388581013128445900,0.002977896
2389387775374516678,0.002977896
2389513765363573210,0.002977896
2391017545527516509,0.002977896
239171628500742759,0.002977896
2397202509571916219,0.002977896
2397599726926297106,0.002977896
2399442341040755309,0.002977896
2401237111841450185,0.002977896
2402527199731150932,0.002977896
240359488343865855,0.002977896
2405818072463361227,0.002977896
2407821100686916152,0.002977896
2409667109044210361,0.002977896
240982645945124916,0.002977896
2410370825049887467,0.002977896
241108819788715633,0.002977896
2412730984596104232,0.002977896
2413514603097232847,0.002977896
2413676700105969797,0.002977896
2416064398993191212,0.002977896
241634934242056131,0.002977896
2416466435320363096,0.002977896
2418513408416463236,0.002977896
2418552458138151848,0.002977896
2420194522724589514,0.002977896
2427070933904886772,0.002977896
2427766426121973330,0.002977896
2430434738816233400,0.002977896
2430613073733685420,0.002977896
2432186395917297861,0.002977896
2432198450421482553,0.002977896
2433182968898386515,0.002977896
2434795180912206547,0.002977896
2435195513420719561,0.002977896
243532687507050764,0.002977896
2435983989584377857,0.002977896
2436362011637008624,0.002977896
2437656032524794495,0.002977896
2438715352645684298,0.002977896
2439773553742148884,0.002977896
2439979794098020855,0.002977896
2443981027946797223,0.002977896
2448506953438194944,0.002977896
2450119539600949843,0.002977896
2453442771908982326,0.002977896
2454512962631507221,0.002977896
2456425924123559916,0.002977896
2457011518573833751,0.002977896
2459029572249428064,0.002977896
2460491698152389150,0.002977896
2463173731067870912,0.002977896
2465297219136499213,0.002977896
2465573418688153701,0.002977896
2466756712087678913,0.002977896
2467038426239214992,0.002977896
2468462717469346487,0.002977896
2469134826954904397,0.002977896
2474071535258200911,0.002977896
2474484974530989090,0.002977896
2475792157800338583,0.002977896
2475927535258239017,0.002977896
2477829265515283744,0.002977896
2479343391638104888,0.002977896
2480178725670326674,0.002977896
2480544878911765754,0.002977896
248335212593176941,0.002977896
2484975623086699014,0.002977896
2485771063973416762,0.002977896
2487784288196029834,0.002977896
2489628855955305302,0.002977896
2491410556044863951,0.002977896
2493064175520407758,0.002977896
2494594807419457702,0.002977896
2495009791567258512,0.002977896
2498790727245138194,0.002977896
2499615348373779295,0.002977896
250247621277493327,0.002977896
2503738087576937497,0.002977896
2505644022786593861,0.002977896
2507906323767548455,0.002977896
2508529781333336867,0.002977896
2509677884327401751,0.002977896
2509825772917311405,0.002977896
2512194328251143524,0.002977896
251932325339222743,0.002977896
2519768379305453830,0.002977896
2520678392750872987,0.002977896
2522384706211204386,0.002977896
2522399256396212260,0.002977896
2526385755407612334,0.002977896
2527363211355654952,0.002977896
252742297801094374,0.002977896
2528216984860066348,0.002977896
2528379879184312105,0.002977896
2529251051750834027,0.002977896
2530198062353860803,0.002977896
2532647913856019174,0.002977896
2533360183347559814,0.002977896
253368034753677216,0.002977896
2533769468325451038,0.002977896
2535119751950226175,0.002977896
2537549230197322533,0.002977896
253756050187764479,0.002977896
2539331615207029439,0.002977896
25404210472994637,0.002977896
2541272365474333837,0.002977896
2542328682559813997,0.002977896
2545566579978382892,0.002977896
2546464604912220860,0.002977896
2546906331494972155,0.002977896
2547149524001433001,0.002977896
2548139701335778866,0.002977896
2550890959393372701,0.002977896
2551574846790567737,0.002977896
2555381405942689844,0.002977896
2555584332129967581,0.002977896
2558293679014418466,0.002977896
2558665486319924532,0.002977896
2560907226466291034,0.002977896
2567871354969192726,0.002977896
2568164100980862358,0.002977896
2570612937804014178,0.002977896
2571081400277628449,0.002977896
2571281658076853690,0.002977896
2571317910621494474,0.002977896
2573449977849400863,0.002977896
257420962107653424,0.002977896
2576099619620232044,0.002977896
2576347263331917828,0.002977896
2576418483557921303,0.002977896
2577421686536660456,0.002977896
2577893697618055192,0.002977896
257850754379654257,0.002977896
257890982121680493,0.002977896
2579370717361539711,0.002977896
2579694451486700966,0.002977896
2588203636178898600,0.002977896
2588598317825436477,0.002977896
2588692605385479888,0.002977896
2589440138700409393,0.002977896
2589503145622443872,0.002977896
2590088265600782267,0.002977896
2592169299299177347,0.002977896
2592710753352218192,0.002977896
2594096357851434694,0.002977896
2594421553131177481,0.002977896
2594593209718544229,0.002977896
2602193915808235578,0.002977896
2602246144477166324,0.002977896
2602371378260691477,0.002977896
2604036860652264218,0.002977896
2604904507537988187,0.002977896
2606126182264552277,0.002977896
2607093215780998674,0.002977896
2607259096871574087,0.002977896
2608714709593599798,0.002977896
2609111563925802454,0.002977896
2609662723174562105,0.002977896
2610307777398513705,0.002977896
2610708601231231422,0.002977896
2611264979027172927,0.002977896
2611494085109341076,0.002977896
2611549909227683418,0.002977896
2612768747331657626,0.002977896
2613285003410464482,0.002977896
2613448531952221653,0.002977896
2615099921505224175,0.002977896
2616512308307624235,0.002977896
2616515345118859010,0.002977896
2617485775652792167,0.002977896
2617953410549470702,0.002977896
2618381814947490080,0.002977896
2619296832190073562,0.002977896
262100042895719726,0.002977896
2622133910766574280,0.002977896
2625562051594123614,0.002977896
2626002719780348495,0.002977896
262635356809373100,0.002977896
2628181351267572240,0.002977896
2628325807471331807,0.002977896
2630124348036762141,0.002977896
2630947158896857635,0.002977896
2631378778494525782,0.002977896
2632632793650115212,0.002977896
263271496955414005,0.002977896
263293517707404162,0.002977896
2633542094553803928,0.002977896
2634476794125686402,0.002977896
2635392886778202916,0.002977896
2635799861550625424,0.002977896
2638753535698014265,0.002977896
2639125410669033247,0.002977896
2641090783177097601,0.002977896
26419781307149020,0.002977896
2642030976095168452,0.002977896
2642654172765069292,0.002977896
2643789575935626263,0.002977896
2645557375569096181,0.002977896
2647212466031308445,0.002977896
2648633268388985159,0.002977896
2651120255149279502,0.002977896
2652412250227693426,0.002977896
2652721825066537,0.002977896
2652875889266820121,0.002977896
2655361906745502060,0.002977896
2655612050934739134,0.002977896
2655851191996109031,0.002977896
2656213276302631314,0.002977896
2658577467731608991,0.002977896
2658678838785413275,0.002977896
2658930008004335577,0.002977896
2662842969128231252,0.002977896
2666111902144758507,0.002977896
266944329709102571,0.002977896
2669659131889740243,0.002977896
2671974695858129283,0.002977896
2672112698955792824,0.002977896
2672437725743789881,0.002977896
267360045217480040,0.002977896
2676967222834420064,0.002977896
2676968710817251415,0.002977896
2677172796060341944,0.002977896
268018336876841116,0.002977896
2685906802546230514,0.002977896
2688250806137608230,0.002977896
2689186345825707119,0.002977896
2689444303674277477,0.002977896
2692125738907187662,0.002977896
2692234090259603971,0.002977896
269269618031522528,0.002977896
2692947800587706084,0.002977896
2693190929702474616,0.002977896
2695305954141669249,0.002977896
2695633653955422016,0.002977896
2695958861761600772,0.002977896
2696466589890370757,0.002977896
26996209196055803,0.002977896
2699889862597094885,0.002977896
2702454726499204094,0.002977896
2703137619338184529,0.002977896
2703546131478536991,0.002977896
2704861775972081631,0.002977896
270593332011203741,0.002977896
2707484798950475030,0.002977896
2707929745976069790,0.002977896
2708152310332497856,0.002977896
2708246025653051993,0.002977896
2709391894560146157,0.002977896
271055208545891043,0.002977896
2712537569675651795,0.002977896
2714109594276480408,0.002977896
2717948255091213137,0.002977896
2721074357590988972,0.002977896
2723080263075131628,0.002977896
2725167295006628041,0.002977896
2725768358536136358,0.002977896
2725925713646321013,0.002977896
2725937631939733297,0.002977896
272798577763795868,0.002977896
2728326189941413725,0.002977896
2729241736913609612,0.002977896
27313552231065291,0.002977896
2731534018735985425,0.002977896
27340821755254596,0.002977896
2736852804034172807,0.002977896
2736856421195409923,0.002977896
2737451365230430091,0.002977896
2737580316516792123,0.002977896
273872984183076648,0.002977896
2739222184508634011,0.002977896
273996811613366777,0.002977896
2741201862788834201,0.002977896
2742159494908679042,0.002977896
2742330907743566534,0.002977896
2742641486650042668,0.002977896
2743332096745743684,0.002977896
2743704492655671862,0.002977896
2744897267806759153,0.002977896
2750961473665410467,0.002977896
275131137376083600,0.002977896
2751467489484320879,0.002977896
2753239264861351604,0.002977896
2753265072117789591,0.002977896
275343464885887857,0.002977896
2754810070529978794,0.002977896
27555764551276218,0.002977896
275665432135726046,0.002977896
2757771649296549866,0.002977896
27598777562580360,0.002977896
2760721794445157529,0.002977896
2761104355178808356,0.002977896
2761442154768563327,0.002977896
276316972020641996,0.002977896
2763618998578623497,0.002977896
2765310542541587629,0.002977896
2766002237299544085,0.002977896
2766162501835274072,0.002977896
2766214347870533583,0.002977896
2768282955077825676,0.002977896
2770407047456688623,0.002977896
2772710665197804966,0.002977896
2775330218934457185,0.002977896
2776194730836033812,0.002977896
2776559706610517904,0.002977896
2780992572234878713,0.002977896
2781474398019348358,0.002977896
2781822384554803881,0.002977896
2782408696281888772,0.002977896
2782922888136222552,0.002977896
2786844127038247143,0.002977896
2787723095871329343,0.002977896
2788074021945136112,0.002977896
2788251210339559881,0.002977896
2788824330199765490,0.002977896
2790622921220408755,0.002977896
2792926735843007235,0.002977896
2793309445916009863,0.002977896
2795211820018887051,0.002977896
2795375264111821281,0.002977896
2796994509093169912,0.002977896
2797981681366893850,0.002977896
2798512539920634741,0.002977896
2800512019218507072,0.002977896
2803884394849372631,0.002977896
2805073393094230065,0.002977896
2805253045848681247,0.002977896
2807673742303315908,0.002977896
2809682595204265931,0.002977896
2811132188167803677,0.002977896
281476683130917543,0.002977896
2819675906275279303,0.002977896
2821203835687578259,0.002977896
2821955239883065343,0.002977896
2822012683455503128,0.002977896
2822449801427188540,0.002977896
2824603225497510985,0.002977896
2825223294047952813,0.002977896
2826140084689132226,0.002977896
2827069373903036741,0.002977896
2830651556419987519,0.002977896
2833249421777815539,0.002977896
2834143900078376838,0.002977896
2834196490778565069,0.002977896
2834920478347180554,0.002977896
2835084004555062868,0.002977896
2842749170844426288,0.002977896
2843061151183960111,0.002977896
2843555441288690862,0.002977896
284411912298971214,0.002977896
2844422691973437631,0.002977896
284498745906066234,0.002977896
2847212466524559003,0.002977896
284751282894148350,0.002977896
2848504636633381821,0.002977896
2850140914228325761,0.002977896
2850498041628332752,0.002977896
285078690625627121,0.002977896
2852143773413522298,0.002977896
2852184347150162180,0.002977896
285637502388271345,0.002977896
2856701508869470731,0.002977896
28578319237641710,0.002977896
2858855043447997538,0.002977896
2859505335347417216,0.002977896
2861665328345830798,0.002977896
2861830481857964338,0.002977896
2863616485775419102,0.002977896
2865042551259650422,0.002977896
2865910021040574525,0.002977896
2866814396125928473,0.002977896
2872390777688988558,0.002977896
2875748411381301550,0.002977896
2876669668798568631,0.002977896
2877163320289996955,0.002977896
2877192702393474679,0.002977896
287847729781041412,0.002977896
2878987223162419338,0.002977896
2879723123117681329,0.002977896
2880164379954827168,0.002977896
2881660549821087646,0.002977896
2885344451912138517,0.002977896
2885567403876318461,0.002977896
2886144098855378647,0.002977896
2888490415798418737,0.002977896
2888942139329420821,0.002977896
2889048702775548883,0.002977896
2889546479594252868,0.002977896
2891688517624785735,0.002977896
2894280523645212893,0.002977896
2895710104427967744,0.002977896
2896484042135750450,0.002977896
2897776229740437252,0.002977896
2897847646632102430,0.002977896
289816554131498196,0.002977896
289898612366447190,0.002977896
2900613259153141773,0.002977896
2900752473064241286,0.002977896
29010967943665593,0.002977896
2901575697096348212,0.002977896
290198783633851257,0.002977896
290208143958825795,0.002977896
29032242714707566,0.002977896
2905085128161820867,0.002977896
290557875198378555,-0.002229638
2905946983496601875,0.002977896
2906437591962821162,0.002977896
2908130527677379781,0.002977896
291330484776047027,0.002977896
2913635393096142996,0.002977896
2914104711401743106,0.002977896
2914389654041106688,0.002977896
2916148372612794406,0.002977896
2917254666871072917,0.002977896
2919474782990076733,0.002977896
2919691890364027620,0.002977896
2919880284580100386,0.002977896
292768146492657302,0.002977896
2931958568389040218,0.002977896
293207761003833464,0.002977896
2933447922957342135,0.002977896
2933533920435119434,0.002977896
2934442475784157579,0.002977896
2935060087124224743,0.002977896
2935198745073121889,0.002977896
2936685342380626198,0.002977896
2936988988875701352,0.002977896
2937709720522240758,0.002977896
2938611218226422286,0.002977896
2939155768348735771,0.002977896
2940642574872709495,0.002977896
2941680047137994476,0.002977896
2941681337884818822,0.002977896
2941932831707093752,0.002977896
2943855533590019040,0.002977896
294396559314118015,0.002977896
2945811434710536767,0.002977896
2946384857221680914,0.002977896
2946973604194412496,0.002977896
2947359742277709381,0.002977896
2948871912728845940,0.002977896
2949190742936038588,0.002977896
2950181985573101314,0.002977896
2950391515384932770,0.002977896
2951479382993322849,0.002977896
2953212876482533266,0.002977896
295439487383817734,0.002977896
2954605898135243786,0.002977896
2954845525749621106,0.002977896
2956728360962363531,0.002977896
2960123652077165054,0.002977896
2960231488655796105,0.002977896
2960259328506076925,0.002977896
2963072223659150657,0.002977896
296384196041603534,0.002977896
2964227551013657666,0.002977896
2965223606719777954,0.002977896
2965778038819572550,0.002977896
296581833762468577,0.002977896
296822863046398447,0.002977896
2969460869770139627,0.002977896
2971930330646528309,0.002977896
297297076536180447,0.002977896
2974405426158789471,0.002977896
2974810292626063629,0.002977896
2975908628646117168,0.002977896
2975999808191797703,0.002977896
2976227506086193885,0.002977896
2976770388037995217,0.002977896
2976978272439784710,0.002977896
2979158334748499173,0.002977896
2979501458641879510,0.002977896
2981325201816358942,0.002977896
2984220748656604262,0.002977896
2985024412682176635,0.002977896
2985331075119745027,0.002977896
2985523342972176379,0.002977896
2987835915986196163,0.002977896
2988002553335892504,0.002977896
2990535397197759774,0.002977896
2990715314515578207,0.002977896
2994946263521568734,0.002977896
2996518511016872801,0.002977896
2997209370219200704,0.002977896
299808004155690305,0.002977896
3000489262637853789,0.002977896
3000757907866343290,0.002977896
3003799413818960184,0.002977896
3004437018114665039,0.002977896
3004593292265626624,0.002977896
30065603726059858,0.002977896
3007492467218358129,0.002977896
3008500313446990632,0.002977896
3008519563038728374,0.002977896
300929859265891106,0.002977896
3009539683334255562,0.002977896
3010794149542987455,0.002977896
301152590845923533,0.002977896
3012364683052596957,0.002977896
3014092217797594418,0.002977896
3015897663211258626,0.002977896
3017583551513458782,0.002977896
3017866890699263018,0.002977896
301905001080781423,0.002977896
3025148987687772453,0.002977896
3026868619804008175,0.002977896
3028133440105025192,0.002977896
3030486240917003771,0.002977896
3030757136994586880,0.002977896
3033008242871041358,0.002977896
3034283479888200853,0.002977896
3035730288943256152,0.002977896
3036392872990296518,0.002977896
3036945143044651672,0.002977896
3040192006927974441,0.002977896
3041133261614133977,0.002977896
3041665208670915405,0.002977896
3044253480725544678,0.002977896
3046114175156675194,0.002977896
3046407816465282364,0.002977896
304653991574208126,0.002977896
3047181696279030523,0.002977896
3047587831178561098,0.002977896
3053164528707250163,0.002977896
3053417453950406791,0.002977896
3057052318801771808,0.002977896
3057854338827176027,0.002977896
3059778392864283130,0.002977896
3060651436968575854,0.002977896
3060949986419199709,0.002977896
3061743401850055184,0.002977896
306293428725549657,0.002977896
3063409427479105975,0.002977896
3063580370391703958,0.002977896
306378501363311518,0.002977896
3066111073476223558,0.002977896
3070029468885669519,0.002977896
307117862915014978,0.002977896
3075269206454856940,0.002977896
307673647467231998,0.002977896
3077463000065733940,0.002977896
3077564134441774132,0.002977896
3077636957882660822,0.002977896
3077911083983928083,0.002977896
3078573637561949367,0.002977896
3078786453917389232,0.002977896
30800834953980343,0.002977896
3081124457927529457,0.002977896
308170826665612249,0.002977896
3084647201187074774,0.002977896
3086636109231699948,0.002977896
3087126512154970339,0.002977896
3087943949626236580,0.002977896
3090856621564903183,0.002977896
3095314947162944222,0.002977896
3096222884062554656,0.002977896
3097144083124794592,0.002977896
3100051691136169481,0.002977896
3101282595240015138,0.002977896
3101662058536674321,0.002977896
310185102568481,0.002977896
3106266990125431903,0.002977896
3107020078249476206,0.002977896
3108415561314648589,0.002977896
311053179850710499,0.002977896
3111554025081407708,0.002977896
3113551175658888089,0.002977896
3114406179011751484,0.002977896
3115107676418494926,0.002977896
3115618135025843136,0.002977896
3117783500239171558,0.002977896
3117818270738037964,0.002977896
3118075079585807804,0.002977896
3122653534724490123,0.002977896
3123912150867532904,0.002977896
3127533969854308529,0.002977896
312911754377599523,0.002977896
3130712908947936402,0.002977896
3131378609982399583,0.002977896
3131620659972052521,0.002977896
3136515517347677713,0.002977896
313705530642411769,0.002977896
3137880073573712002,0.002977896
3138250357560167484,0.002977896
3138280972240741543,0.002977896
3138433209653230300,0.002977896
3139140777870158505,0.002977896
3140273585940318144,0.002977896
3140693833607536032,0.002977896
3143046131768757146,0.002977896
3145066724764571777,0.002977896
314623674794258357,0.002977896
3146606532965713272,0.002977896
3148524912728437375,0.002977896
3152962739783114664,0.002977896
3153643314309934460,0.002977896
315379021239115940,0.002977896
3153973156999282415,0.002977896
3154207054304810282,0.002977896
3154678850774412291,0.002977896
3156235512146749592,0.002977896
3156290731347491246,0.002977896
315658901572547544,0.002977896
3157954002716107565,0.002977896
3158449504214077286,0.002977896
3161957769731100241,0.002977896
3163445913479822404,0.002977896
3164291175146619723,0.002977896
3165597885375815776,0.002977896
3165847134559360860,0.002977896
3166511321997009001,0.002977896
316685274000870835,0.002977896
3169570421590598903,0.002977896
3169909335368801200,0.002977896
3169964162878179087,0.002977896
3173282011964738078,0.002977896
3174924323904319945,0.002977896
317600547451906237,0.002977896
3182165147549783015,0.002977896
3182989904098958260,0.002977896
3183558217287871467,0.002977896
318425238447490339,0.002977896
3185140267702148499,0.002977896
3186086072297995874,0.002977896
3186103848657592197,0.002977896
3186238783025007636,0.002977896
3187065422073619604,0.002977896
3187434676062782643,0.002977896
3188213086470041425,0.002977896
3188277724824911486,0.002977896
3188919980607747723,0.002977896
3189451019038795309,0.002977896
319081080078000720,0.002977896
3193611178682721632,0.002977896
3194547438770414396,0.002977896
3194632104043272199,0.002977896
3199608986775398422,0.002977896
3201559034318655419,0.002977896
3201655883927560379,0.002977896
3202523572121538098,0.002977896
3206923071442738165,0.002977896
3207260778660882539,0.002977896
3208115601566931576,0.002977896
3208257981113728981,0.002977896
3210357805056492900,0.002977896
3211481524220075502,0.002977896
3212405842236318879,0.002977896
3212709335303320521,0.002977896
3212873215662755934,0.002977896
3217425903746519539,0.002977896
3223406896572182536,0.002977896
3223896092911594829,0.002977896
3224518003786040626,0.002977896
3226364599113802205,0.002977896
3231185556025286141,0.002977896
3233080726046092784,0.002977896
323315575709269184,0.002977896
3233200608647512351,0.002977896
3233650771658920371,0.002977896
3237242110493097759,0.002977896
3240503454195140610,0.002977896
3241301186173988160,0.002977896
3242553851136696884,0.002977896
324352534718802183,0.002977896
3245583550243924378,0.002977896
3245894434417272722,0.002977896
3247217325633698900,0.002977896
3247330379891946123,0.002977896
3248912312280574805,0.002977896
3252679963324799163,0.002977896
3252985119000663156,0.002977896
3254776924021062058,0.002977896
3256568692447191722,0.002977896
3257120646573949781,0.002977896
3258292940375583318,0.002977896
3259111354201528960,0.002977896
3259452940961695566,0.002977896
3265430229416336228,0.002977896
3265966805861743275,0.002977896
3267308681101781680,0.002977896
3268102012866873732,0.002977896
3269834865385146569,0.002977896
326996038480626216,0.002977896
3272150727060711664,0.002977896
3273755872970816163,0.002977896
3274737452088177271,0.002977896
3275145622015067706,0.002977896
3275680514398607532,0.002977896
3276662338171973698,0.002977896
3279392066018299618,0.002977896
3285614409818483090,0.002977896
3290805371994597664,0.002977896
3291261247224424580,0.002977896
3291720076268601302,0.002977896
3293490086455302736,0.002977896
3294341526741843051,0.002977896
3295341972261431023,0.002977896
3295973097168197676,0.002977896
3296199628247416738,0.002977896
3298021283955731835,0.002977896
3300270774997102814,0.002977896
3300304255045451639,0.002977896
330310418391307774,0.002977896
3305485862461522985,0.002977896
3305654445928456512,0.002977896
3307158613891170087,0.002977896
3309618933114636544,0.002977896
3310309019453934499,0.002977896
3311097909035737036,0.002977896
3315094121462874867,0.002977896
331622448628531160,0.002977896
3318094922028414637,0.002977896
3319183472171453601,0.002977896
3319927336859342054,0.002977896
3321501624910199422,0.002977896
3322498085809147586,0.002977896
332257384268771970,0.002977896
3322622151531605557,0.002977896
3325487545358895300,0.002977896
3326753238255744306,0.002977896
3327650009925738462,0.002977896
3329885141648806984,0.002977896
3331885817214481101,0.002977896
3332100234058282642,0.002977896
3335088325116997198,0.002977896
3337206658266463140,0.002977896
3342445196991688176,0.002977896
3345654443174801732,0.002977896
3346631104336405882,0.002977896
3347662461124165836,0.002977896
3347824328020769869,0.002977896
3348278191469310761,0.002977896
3348446550458960177,0.002977896
3348626350604680547,0.002977896
3355092194394527255,0.04402997
3355186338337645521,0.002977896
3355967680560603977,0.002977896
3357028809341152018,0.002977896
3358833815079053940,0.002977896
3359363904570139244,0.002977896
3360568841576979703,0.002977896
3361109703923202777,0.002977896
3362220276503131758,0.002977896
3362776858163814059,0.002977896
3363762096993702886,0.002977896
3364561869878984145,0.002977896
3365940705346625524,0.002977896
336624514612831338,0.002977896
3366464592754470580,0.002977896
3368297282020876159,0.002977896
3369332216987778930,0.002977896
3370607845611275333,0.002977896
3370880359813133654,0.002977896
3371488602792664812,0.002977896
3372097702877203772,0.002977896
3376245613553921798,0.002977896
3377002420899371797,0.002977896
337814920945526557,0.002977896
3379264693608996129,0.002977896
3381346906640783899,0.002977896
3381947325086044411,0.002977896
3384404255180459601,0.002977896
338470408297079219,0.002977896
3385949017413401414,0.002977896
3386303465803363697,0.002977896
3386533600249507706,0.002977896
3387281260224146216,0.002977896
3387679503241312039,0.002977896
3388982707075016333,0.002977896
3391276013000948161,0.002977896
3392274336013901415,0.002977896
3394501705422899348,0.002977896
3394721129232982403,0.002977896
3395723675222694161,0.002977896
3396213533547052265,0.002977896
3398863655468716870,0.002977896
3398871946624007980,0.002977896
340014251718479550,0.002977896
3401595304505531476,0.002977896
340204493179350836,0.002977896
340213683815810812,0.002977896
3403799673091507733,0.002977896
3403814463767002328,0.002977896
3409058758303260827,0.002977896
3409787730931389928,0.002977896
3409811070942082866,0.002977896
341126939247417424,0.002977896
341139035791910896,0.002977896
3411680392026725182,0.002977896
3414310389475198855,0.002977896
3414340255698319293,0.002977896
341677241074032419,0.002977896
3417671133062804827,0.002977896
3419069680255714078,0.002977896
3421324989808266070,0.002977896
3424296418402411753,0.002977896
3425300777722418605,0.002977896
3426690837555970682,0.002977896
342743817209306230,0.002977896
3427636326476172836,0.002977896
3429199445886894523,0.002977896
3429769378394032729,0.002977896
3430286976905780094,0.002977896
3432603742983192366,0.002977896
3435571918295914076,0.002977896
3435635319934436759,0.002977896
3438125924733201232,0.002977896
3438420668955181022,0.002977896
3439161889346439658,0.002977896
3440516078831314254,0.002977896
344164733374231473,0.002977896
344249657622392251,0.002977896
3442537203102634760,0.002977896
3445437288874369436,0.002977896
3445737367888776575,0.002977896
344658309918574688,0.002977896
3450170983609260853,0.002977896
3450525805989869567,0.002977896
3452334912084453714,0.002977896
3452520428352006403,0.002977896
3452624149557803852,0.002977896
3453406687337075335,0.002977896
3454415788904146693,0.002977896
3454639113938333965,0.002977896
3455064558099873334,0.002977896
3455446760285663446,0.002977896
3456264968529434375,0.002977896
3457105105860074077,0.002977896
3457975335988676201,0.002977896
3458302117410713977,0.002977896
345936846752562212,0.002977896
3459860250500356616,0.002977896
3460991187004960352,0.002977896
3462669527902653252,0.002977896
3465253806934300063,0.002977896
3465311999673053126,0.002977896
3466329311470244552,0.002977896
3467684460446051815,0.002977896
3469027917557575059,0.002977896
3469079467394780351,0.002977896
3472939725253393337,0.002977896
3474705009696390954,0.002977896
3475115581238331095,0.002977896
3475502833577605060,0.002977896
3475536702776231226,0.002977896
3476273330721666658,0.002977896
3476820082226935942,0.002977896
3476958276835908343,0.002977896
3477481261956927136,0.002977896
34776545619538267,0.002977896
3479613559566750139,0.002977896
3481978196897832516,0.002977896
3481995498704360796,0.002977896
348378174681207045,0.002977896
3487679367092620398,0.002977896
3489465682276024575,0.002977896
3491627829668796732,0.002977896
